Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-04-07 00:00:00-05:00,0.05917393525382756,0.05970700062723277,0.05704167376020671,0.058107804507017136,16560000,0.0,0.0
1986-04-08 00:00:00-05:00,0.058107805811612026,0.059707001967731675,0.058107805811612026,0.058640871196985245,10252800,0.0,0.0
1986-04-09 00:00:00-05:00,0.058640870100813876,0.06024006622703981,0.058640870100813876,0.059707000851631165,12153600,0.0,0.0
1986-04-10 00:00:00-05:00,0.05970703538548434,0.06077316675293958,0.05864090401802909,0.06024010106921196,13881600,0.0,0.0
1986-04-11 00:00:00-05:00,0.060773131818937634,0.062372941085172974,0.060773131818937634,0.061306197196245193,17222400,0.0,0.0
1986-04-14 00:00:00-05:00,0.06130621327030093,0.06237295743892149,0.06130621327030093,0.061839278787374496,12153600,0.0,0.0
1986-04-15 00:00:00-05:00,0.061839278787374496,0.061839278787374496,0.05970701671908022,0.061839278787374496,9302400,0.0,0.0
1986-04-16 00:00:00-05:00,0.06183928480966591,0.06450522578913297,0.061306219240679125,0.06397216022014618,31910400,0.0,0.0
1986-04-17 00:00:00-05:00,0.06397215394285416,0.06450521945953369,0.06397215394285416,0.06450521945953369,22003200,0.0,0.0
1986-04-18 00:00:00-05:00,0.06450525698500145,0.06450525698500145,0.061839314716238165,0.06237299367785454,21628800,0.0,0.0
1986-04-21 00:00:00-05:00,0.062372993677854545,0.06290605950464127,0.06077318306266471,0.06237299367785454,22924800,0.0,0.0
1986-04-22 00:00:00-05:00,0.062372941085172974,0.062372941085172974,0.061306197196245193,0.061306197196245193,15552000,0.0,0.0
1986-04-23 00:00:00-05:00,0.06130622238263333,0.06183928797893982,0.060773156786326846,0.06157275289297104,15609600,0.0,0.0
1986-04-24 00:00:00-05:00,0.06157273654596649,0.06876973560774602,0.061306206106390204,0.06770360469818115,62352000,0.0,0.0
1986-04-25 00:00:00-05:00,0.06823666332019966,0.07490059625991499,0.06823666332019966,0.07196873426437378,85795200,0.0,0.0
1986-04-28 00:00:00-04:00,0.07196875033506422,0.07303488137594194,0.07143507168014807,0.07250181585550308,28886400,0.0,0.0
1986-04-29 00:00:00-04:00,0.07250182096515186,0.07250182096515186,0.06983588004059503,0.0703689455986023,30326400,0.0,0.0
1986-04-30 00:00:00-04:00,0.07036892687607248,0.07090199229225105,0.06717053437900107,0.06876973062753677,30902400,0.0,0.0
1986-05-01 00:00:00-04:00,0.06876973560774602,0.06876973560774602,0.06663747378861629,0.06770360469818115,54345600,0.0,0.0
1986-05-02 00:00:00-04:00,0.06770360469818115,0.06876973560774602,0.06717053924339872,0.06770360469818115,20246400,0.0,0.0
1986-05-05 00:00:00-04:00,0.06770361847260986,0.06770361847260986,0.06717055290937424,0.06717055290937424,3254400,0.0,0.0
1986-05-06 00:00:00-04:00,0.06770360469818115,0.06876973560774602,0.06770360469818115,0.06770360469818115,9734400,0.0,0.0
1986-05-07 00:00:00-04:00,0.06770360469818115,0.06823667015296359,0.06663747378861629,0.06770360469818115,5155200,0.0,0.0
1986-05-08 00:00:00-04:00,0.06770363549322395,0.06823670119047165,0.06717056979597623,0.06823670119047165,3542400,0.0,0.0
1986-05-09 00:00:00-04:00,0.06823667015296359,0.06823667015296359,0.06770360469818115,0.06770360469818115,6076800,0.0,0.0
1986-05-12 00:00:00-04:00,0.06770363549322395,0.06983589828221479,0.06770363549322395,0.06823670119047165,10483200,0.0,0.0
1986-05-13 00:00:00-04:00,0.06823666521135821,0.06930279604371535,0.06823666521135821,0.06876973062753677,3830400,0.0,0.0
1986-05-14 00:00:00-04:00,0.06876976688771937,0.06876976688771937,0.06823670119047165,0.06823670119047165,9302400,0.0,0.0
1986-05-15 00:00:00-04:00,0.06823670119047165,0.06930283258496707,0.06823670119047165,0.06823670119047165,3801600,0.0,0.0
1986-05-16 00:00:00-04:00,0.06823666521135821,0.07036892687607248,0.06823666521135821,0.06876973062753677,11952000,0.0,0.0
1986-05-19 00:00:00-04:00,0.06876973560774602,0.06876973560774602,0.06717053924339872,0.06770360469818115,11001600,0.0,0.0
1986-05-20 00:00:00-04:00,0.06770361847260986,0.06770361847260986,0.06663748734613861,0.06717055290937424,61977600,0.0,0.0
1986-05-21 00:00:00-04:00,0.06717055819030887,0.067703623795454,0.06610442698001862,0.06610442698001862,8092800,0.0,0.0
1986-05-22 00:00:00-04:00,0.06610442698001862,0.06663749258516374,0.06610442698001862,0.06610442698001862,4406400,0.0,0.0
1986-05-23 00:00:00-04:00,0.06610442698001862,0.06717055819030887,0.06610442698001862,0.06610442698001862,4089600,0.0,0.0
1986-05-27 00:00:00-04:00,0.06610443840148081,0.06823670119047165,0.06610443840148081,0.06823670119047165,13881600,0.0,0.0
1986-05-28 00:00:00-04:00,0.06823668336657324,0.0703689455986023,0.06823668336657324,0.0703689455986023,15523200,0.0,0.0
1986-05-29 00:00:00-04:00,0.07036892492581895,0.07303486506718342,0.06983585952441412,0.07196873426437378,45676800,0.0,0.0
1986-05-30 00:00:00-04:00,0.07250182763768924,0.07570022128008955,0.07250182763768924,0.07463409006595612,27072000,0.0,0.0
1986-06-02 00:00:00-04:00,0.07463407793725851,0.07463407793725851,0.07250181585550308,0.07250181585550308,19728000,0.0,0.0
1986-06-03 00:00:00-04:00,0.07250181585550308,0.07250181585550308,0.07143507168014807,0.07250181585550308,5011200,0.0,0.0
1986-06-04 00:00:00-04:00,0.0725017996657786,0.07303486506718342,0.07143505572862859,0.07196873426437378,4723200,0.0,0.0
1986-06-05 00:00:00-04:00,0.07196878819662271,0.07303491979837418,0.07143510926094712,0.07303491979837418,13708800,0.0,0.0
1986-06-06 00:00:00-04:00,0.07303491979837418,0.07303491979837418,0.07196878819662271,0.07303491979837418,3427200,0.0,0.0
1986-06-09 00:00:00-04:00,0.07303487754747298,0.07303487754747298,0.06983587145805359,0.06983587145805359,12672000,0.0,0.0
1986-06-10 00:00:00-04:00,0.06983587145805359,0.06983587145805359,0.06876974047306218,0.06983587145805359,3427200,0.0,0.0
1986-06-11 00:00:00-04:00,0.06983587145805359,0.06983587145805359,0.06876974047306218,0.06983587145805359,2304000,0.0,0.0
1986-06-12 00:00:00-04:00,0.06983588072555236,0.06983588072555236,0.06663748734613861,0.06717055290937424,13708800,0.0,0.0
1986-06-13 00:00:00-04:00,0.06717055290937424,0.06770361847260986,0.06663748734613861,0.06717055290937424,7891200,0.0,0.0
1986-06-16 00:00:00-04:00,0.06717058181435409,0.06770364760697965,0.06610445022910295,0.06663751602172852,9590400,0.0,0.0
1986-06-17 00:00:00-04:00,0.06717053924339872,0.06876973560774602,0.06717053924339872,0.06770360469818115,13075200,0.0,0.0
1986-06-18 00:00:00-04:00,0.06770361847260986,0.06770361847260986,0.06610442178290299,0.06717055290937424,4348800,0.0,0.0
1986-06-19 00:00:00-04:00,0.06717058181435409,0.06770364760697965,0.06610445022910295,0.06663751602172852,8467200,0.0,0.0
1986-06-20 00:00:00-04:00,0.06663745853317032,0.06717052386591706,0.06663745853317032,0.0669039934873581,3801600,0.0,0.0
1986-06-23 00:00:00-04:00,0.06690400880382244,0.06770360469818115,0.06557134287905143,0.06770360469818115,46195200,0.0,0.0
1986-06-24 00:00:00-04:00,0.06770361847260986,0.06823668403584549,0.06663748734613861,0.06717055290937424,14572800,0.0,0.0
1986-06-25 00:00:00-04:00,0.06717055819030887,0.067703623795454,0.06610442698001862,0.06610442698001862,15235200,0.0,0.0
1986-06-26 00:00:00-04:00,0.06610442249609333,0.06663748806508012,0.06397216022014618,0.06397216022014618,19152000,0.0,0.0
1986-06-27 00:00:00-04:00,0.06397218162930432,0.06450524737668879,0.06290605013453539,0.06343911588191986,10396800,0.0,0.0
1986-06-30 00:00:00-04:00,0.06343908348814419,0.06717054181444815,0.0629060180129579,0.06557134538888931,62352000,0.0,0.0
1986-07-01 00:00:00-04:00,0.06557134538888931,0.06557134538888931,0.06503827991370302,0.06557134538888931,47577600,0.0,0.0
1986-07-02 00:00:00-04:00,0.06557134538888931,0.06557134538888931,0.06503827991370302,0.06557134538888931,52617600,0.0,0.0
1986-07-03 00:00:00-04:00,0.06610445022910295,0.06717058181435409,0.06610445022910295,0.06663751602172852,14140800,0.0,0.0
1986-07-07 00:00:00-04:00,0.06663748806508012,0.06663748806508012,0.06397216022014618,0.06397216022014618,14054400,0.0,0.0
1986-07-08 00:00:00-04:00,0.06397219115821472,0.06397219115821472,0.061839314716238165,0.06237299367785454,14256000,0.0,0.0
1986-07-09 00:00:00-04:00,0.06237294086298487,0.06237294086298487,0.059173935476222524,0.059707000851631165,46137600,0.0,0.0
1986-07-10 00:00:00-04:00,0.05970700062723277,0.060240066000637985,0.05544247763999108,0.058107804507017136,46886400,0.0,0.0
1986-07-11 00:00:00-04:00,0.05810780472540523,0.06077313160244846,0.05810780472540523,0.059707000851631165,17395200,0.0,0.0
1986-07-14 00:00:00-04:00,0.05810782708543594,0.060240089407570155,0.05810782708543594,0.05890742316842079,28598400,0.0,0.0
1986-07-15 00:00:00-04:00,0.05890740050070361,0.06077313160244846,0.05810780472540523,0.059707000851631165,13190400,0.0,0.0
1986-07-16 00:00:00-04:00,0.06024008223615379,0.061839278787374496,0.06024008223615379,0.061839278787374496,9360000,0.0,0.0
1986-07-17 00:00:00-04:00,0.061839297254193015,0.06290604174137115,0.061306231577932205,0.06290604174137115,6940800,0.0,0.0
1986-07-18 00:00:00-04:00,0.06290605013453539,0.06397218162930432,0.06130623975764367,0.06343911588191986,12326400,0.0,0.0
1986-07-21 00:00:00-04:00,0.06343911588191986,0.06450524737668879,0.06343911588191986,0.06343911588191986,3513600,0.0,0.0
1986-07-22 00:00:00-04:00,0.06343908348814419,0.06557134538888931,0.06343908348814419,0.06557134538888931,10512000,0.0,0.0
1986-07-23 00:00:00-04:00,0.06557135692710654,0.06663748806508012,0.06397216022014618,0.06397216022014618,20793600,0.0,0.0
1986-07-24 00:00:00-04:00,0.06503829576972836,0.06717055819030887,0.06503829576972836,0.06610442698001862,14140800,0.0,0.0
1986-07-25 00:00:00-04:00,0.06610445022910295,0.06717058181435409,0.06610445022910295,0.06663751602172852,20448000,0.0,0.0
1986-07-28 00:00:00-04:00,0.06663751326350786,0.06663751326350786,0.06503831595182419,0.06503831595182419,11808000,0.0,0.0
1986-07-29 00:00:00-04:00,0.06503831312407327,0.06557137887145773,0.06237298438715092,0.06343911588191986,14054400,0.0,0.0
1986-07-30 00:00:00-04:00,0.06343907183978809,0.06343907183978809,0.05917393568701496,0.061306197196245193,26409600,0.0,0.0
1986-07-31 00:00:00-04:00,0.061306210903935995,0.06183927640043371,0.06077314540743828,0.06077314540743828,15638400,0.0,0.0
1986-08-01 00:00:00-04:00,0.06077316675293958,0.061306232436667205,0.05970703538548434,0.06024010106921196,12902400,0.0,0.0
1986-08-04 00:00:00-04:00,0.06024010106921196,0.06024010106921196,0.05864090401802909,0.06024010106921196,12441600,0.0,0.0
1986-08-05 00:00:00-04:00,0.06024006622703981,0.06077313160244846,0.059707000851631165,0.059707000851631165,2822400,0.0,0.0
1986-08-06 00:00:00-04:00,0.05970701831947649,0.06024008385083843,0.05810782172539066,0.05917395278811455,18316800,0.0,0.0
1986-08-07 00:00:00-04:00,0.059173936582358456,0.059707001967731675,0.058107805811612026,0.058640871196985245,3657600,0.0,0.0
1986-08-08 00:00:00-04:00,0.0586408872567526,0.06024008385083843,0.0586408872567526,0.05917395278811455,4147200,0.0,0.0
1986-08-11 00:00:00-04:00,0.060240066441630075,0.06183926257355275,0.060240066441630075,0.061306197196245193,7948800,0.0,0.0
1986-08-12 00:00:00-04:00,0.061306231577932205,0.06290604174137115,0.061306231577932205,0.06290604174137115,9993600,0.0,0.0
1986-08-13 00:00:00-04:00,0.06290605013453539,0.06343911588191986,0.06237298438715092,0.06343911588191986,6883200,0.0,0.0
1986-08-14 00:00:00-04:00,0.06343911864014053,0.06557138172238541,0.06343911864014053,0.06503831595182419,20131200,0.0,0.0
1986-08-15 00:00:00-04:00,0.06503828816057129,0.06557135370335039,0.06450522261779218,0.06530482321977615,6105600,0.0,0.0
1986-08-18 00:00:00-04:00,0.06530482002236818,0.06557135049289274,0.06450521945953369,0.06450521945953369,12787200,0.0,0.0
1986-08-19 00:00:00-04:00,0.06450521945953369,0.06477175450568866,0.06343908842617463,0.06450521945953369,20390400,0.0,0.0
1986-08-20 00:00:00-04:00,0.06450522578913297,0.06450522578913297,0.06397216022014618,0.06397216022014618,20764800,0.0,0.0
1986-08-21 00:00:00-04:00,0.06397216022014618,0.06503829135811975,0.06397216022014618,0.06397216022014618,49536000,0.0,0.0
1986-08-22 00:00:00-04:00,0.06397217309389278,0.06450523877015359,0.061839297254193015,0.06290604174137115,5760000,0.0,0.0
1986-08-25 00:00:00-04:00,0.06290604174137115,0.06290604174137115,0.061839297254193015,0.06290604174137115,2419200,0.0,0.0
1986-08-26 00:00:00-04:00,0.06290605950464127,0.06290605950464127,0.062372993677854545,0.06237299367785454,10857600,0.0,0.0
1986-08-27 00:00:00-04:00,0.062372993677854545,0.06290605950464127,0.061839314716238165,0.06237299367785454,9532800,0.0,0.0
1986-08-28 00:00:00-04:00,0.062372993677854545,0.06290605950464127,0.062372993677854545,0.06237299367785454,3427200,0.0,0.0
1986-08-29 00:00:00-04:00,0.06237295503138118,0.0629060205278789,0.059707014414442844,0.06077314540743828,25430400,0.0,0.0
1986-09-02 00:00:00-04:00,0.06077314938220037,0.06077314938220037,0.058374352203256374,0.05917395278811455,5212800,0.0,0.0
1986-09-03 00:00:00-04:00,0.05864088751084395,0.05864088751084395,0.05597555984248537,0.05757475644350052,18316800,0.0,0.0
1986-09-04 00:00:00-04:00,0.05864091975551781,0.062372993677854545,0.05864091975551781,0.06237299367785454,39427200,0.0,0.0
1986-09-05 00:00:00-04:00,0.062372987099018076,0.06503831595182419,0.06183930819369187,0.06503831595182419,26352000,0.0,0.0
1986-09-08 00:00:00-04:00,0.06503828497621322,0.06557135049289274,0.06450521945953369,0.06450521945953369,9619200,0.0,0.0
1986-09-09 00:00:00-04:00,0.06450521443851674,0.06717054181444815,0.06450521443851674,0.06557134538888931,37526400,0.0,0.0
1986-09-10 00:00:00-04:00,0.06557135049289274,0.06610441600957227,0.06450521945953369,0.06450521945953369,10886400,0.0,0.0
1986-09-11 00:00:00-04:00,0.06450521950721576,0.06503828502428934,0.061839278787374496,0.061839278787374496,35654400,0.0,0.0
1986-09-12 00:00:00-04:00,0.06183929812039483,0.06237297693878756,0.06024010106921196,0.06024010106921196,24451200,0.0,0.0
1986-09-15 00:00:00-04:00,0.060240066441630075,0.061306197196245193,0.05917393568701496,0.061306197196245193,22492800,0.0,0.0
1986-09-16 00:00:00-04:00,0.061306197196245193,0.06183926257355275,0.060240066441630075,0.061306197196245193,5184000,0.0,0.0
1986-09-17 00:00:00-04:00,0.061306231577932205,0.06397217309389278,0.060773165901671394,0.06290604174137115,8035200,0.0,0.0
1986-09-18 00:00:00-04:00,0.06290605013453539,0.06450524737668879,0.06290605013453539,0.06343911588191986,5356800,0.0,0.0
1986-09-19 00:00:00-04:00,0.06343911588191986,0.06397218162930432,0.06290605013453539,0.06343911588191986,2505600,0.0,0.0
1986-09-22 00:00:00-04:00,0.06343910741763197,0.06343910741763197,0.06290604174137115,0.06290604174137115,4492800,0.0,0.0
1986-09-23 00:00:00-04:00,0.06290602908217262,0.06450522578913297,0.06290602908217262,0.06397216022014618,5961600,0.0,0.0
1986-09-24 00:00:00-04:00,0.06397214488329059,0.06397214488329059,0.06290601400091413,0.06317254900932312,4780800,0.0,0.0
1986-09-25 00:00:00-04:00,0.06317255800234704,0.06343908847306863,0.061839278787374496,0.061839278787374496,5155200,0.0,0.0
1986-09-26 00:00:00-04:00,0.061839278787374496,0.06237295743892149,0.06130621327030093,0.061839278787374496,2332800,0.0,0.0
1986-09-29 00:00:00-04:00,0.06183929812039483,0.06183929812039483,0.06024010106921196,0.06024010106921196,6192000,0.0,0.0
1986-09-30 00:00:00-04:00,0.06024010106921196,0.061306232436667205,0.06024010106921196,0.06024010106921196,5184000,0.0,0.0
1986-10-01 00:00:00-04:00,0.06024006622703981,0.0613061969778571,0.058640870100813876,0.059707000851631165,32428800,0.0,0.0
1986-10-02 00:00:00-04:00,0.059707000851631165,0.06077313160244846,0.059173935476222524,0.059707000851631165,22723200,0.0,0.0
1986-10-03 00:00:00-04:00,0.05970703538548434,0.06077316675293958,0.05970703538548434,0.06024010106921196,14716800,0.0,0.0
1986-10-06 00:00:00-04:00,0.06183930819369187,0.06610444749294664,0.06183930819369187,0.06503831595182419,85334400,0.0,0.0
1986-10-07 00:00:00-04:00,0.06503829770986033,0.06770362581509431,0.06503829770986033,0.06637096405029297,59788800,0.0,0.0
1986-10-08 00:00:00-04:00,0.06637097353792064,0.06903629744852725,0.06557137270423309,0.06823670119047165,119606400,0.0,0.0
1986-10-09 00:00:00-04:00,0.06823668336657324,0.07196875540714459,0.06823668336657324,0.0703689455986023,92563200,0.0,0.0
1986-10-10 00:00:00-04:00,0.07036895712982157,0.07516716107267946,0.06930282583910226,0.0735679641366005,76752000,0.0,0.0
1986-10-13 00:00:00-04:00,0.07356795208116637,0.07356795208116637,0.0703689455986023,0.0703689455986023,27129600,0.0,0.0
1986-10-14 00:00:00-04:00,0.07090199861367215,0.07196874267549452,0.07090199861367215,0.07143506407737732,12873600,0.0,0.0
1986-10-15 00:00:00-04:00,0.07143508328897887,0.07516715567302283,0.07143508328897887,0.07463409006595612,63532800,0.0,0.0
1986-10-16 00:00:00-04:00,0.07463409006595612,0.07516715567302283,0.0741010244588894,0.07463409006595612,21859200,0.0,0.0
1986-10-17 00:00:00-04:00,0.07463408703361374,0.07729941038502552,0.07463408703361374,0.07676634937524796,124444800,0.0,0.0
1986-10-20 00:00:00-04:00,0.0767663476170666,0.07836553976103496,0.07516715089746738,0.07729940861463547,43545600,0.0,0.0
1986-10-21 00:00:00-04:00,0.07783247083443952,0.08049779385328293,0.07783247083443952,0.08049779385328293,112377600,0.0,0.0
1986-10-22 00:00:00-04:00,0.08049779385328293,0.08129739441944028,0.07996473291001857,0.08049779385328293,54576000,0.0,0.0
1986-10-23 00:00:00-04:00,0.08049779385328293,0.0810308639478081,0.0796982024383864,0.08049779385328293,70444800,0.0,0.0
1986-10-24 00:00:00-04:00,0.08049784807025179,0.08049784807025179,0.07783252325625688,0.0799647867679596,101376000,0.0,0.0
1986-10-27 00:00:00-05:00,0.08049780914599226,0.0826306939125061,0.08049780914599226,0.0826306939125061,125654400,0.0,0.0
1986-10-28 00:00:00-05:00,0.08263067149873361,0.08582906435215061,0.08263067149873361,0.0844963937997818,142646400,0.0,0.0
1986-10-29 00:00:00-05:00,0.08449638198651244,0.08476292155047789,0.08103084603320965,0.08209758996963501,53222400,0.0,0.0
1986-10-30 00:00:00-05:00,0.08209759658254775,0.08476292837808154,0.08156453571419672,0.08369679749011993,44380800,0.0,0.0
1986-10-31 00:00:00-05:00,0.08369682515283573,0.08476295639316538,0.08209762371670999,0.0826306939125061,63734400,0.0,0.0
1986-11-03 00:00:00-05:00,0.08316374057471554,0.08476294173427568,0.08316374057471554,0.08422987163066864,42192000,0.0,0.0
1986-11-04 00:00:00-05:00,0.08422984963550043,0.08742824196815491,0.08422984963550043,0.08742824196815491,54403200,0.0,0.0
1986-11-05 00:00:00-05:00,0.08742830132775045,0.09329264229584318,0.08689523100141638,0.09275957196950912,45100800,0.0,0.0
1986-11-06 00:00:00-05:00,0.0927595829253146,0.09702410943460972,0.09222652168728565,0.09489184617996216,72576000,0.0,0.0
1986-11-07 00:00:00-05:00,0.09489178075585396,0.09542485077761823,0.09275951897131608,0.09435871988534927,44323200,0.0,0.0
1986-11-10 00:00:00-05:00,0.09435874889045888,0.09435874889045888,0.09009360172466027,0.09062667191028595,28684800,0.0,0.0
1986-11-11 00:00:00-05:00,0.09116032719612122,0.0922264580882449,0.09116032719612122,0.09116032719612122,11894400,0.0,0.0
1986-11-12 00:00:00-05:00,0.09116032719612122,0.09329258898036856,0.09009357401834622,0.09116032719612122,34156800,0.0,0.0
1986-11-13 00:00:00-05:00,0.09116033700534,0.09169339793313155,0.08956052278498652,0.0898270532488823,30211200,0.0,0.0
1986-11-14 00:00:00-05:00,0.08982707120747863,0.09062667191028595,0.0879613392846823,0.09062667191028595,18720000,0.0,0.0
1986-11-17 00:00:00-05:00,0.09062664404003785,0.0922264580882449,0.08956051314791418,0.09116032719612122,24307200,0.0,0.0
1986-11-18 00:00:00-05:00,0.09116033038162641,0.09169339127068572,0.08636212348937988,0.08636212348937988,59673600,0.0,0.0
1986-11-19 00:00:00-05:00,0.08636215931652867,0.09009361454170946,0.08636215931652867,0.08956055343151093,48729600,0.0,0.0
1986-11-20 00:00:00-05:00,0.08956051935662662,0.09649097919464111,0.08956051935662662,0.09649097919464111,98179200,0.0,0.0
1986-11-21 00:00:00-05:00,0.09702404179862295,0.10075611760305336,0.09702404179862295,0.09968936443328857,91065600,0.0,0.0
1986-11-24 00:00:00-05:00,0.09968938929628764,0.10821905163095757,0.09649099584623894,0.10768599063158035,173836800,0.0,0.0
1986-11-25 00:00:00-05:00,0.10768602972734082,0.10928522245732636,0.1071529593831689,0.10875216126441956,95788800,0.0,0.0
1986-11-26 00:00:00-05:00,0.10875212178159659,0.10928518278097381,0.10768599063158035,0.10768599063158035,38793600,0.0,0.0
1986-11-28 00:00:00-05:00,0.10768596919220191,0.10821903008545115,0.10502064642343575,0.10608676820993423,41328000,0.0,0.0
1986-12-01 00:00:00-05:00,0.1060867538864286,0.10661982385896436,0.10342143147752604,0.1039545014500618,40291200,0.0,0.0
1986-12-02 00:00:00-05:00,0.10448760539293288,0.10661986786053415,0.10448760539293288,0.10448760539293289,28771200,0.0,0.0
1986-12-03 00:00:00-05:00,0.10448759481432217,0.10555372594018476,0.10342146368845957,0.10368799418210983,35164800,0.0,0.0
1986-12-04 00:00:00-05:00,0.10368797915354246,0.1060867715512362,0.10288838778848472,0.10502064973115921,42508800,0.0,0.0
1986-12-05 00:00:00-05:00,0.10502067558546446,0.10555373662673352,0.10448760539293288,0.10448760539293289,107510400,0.0,0.0
1986-12-08 00:00:00-05:00,0.10448754300558806,0.10555367360282422,0.10182222108812616,0.1034214124083519,22665600,0.0,0.0
1986-12-09 00:00:00-05:00,0.10342148879145821,0.10395455905940987,0.1023553574068187,0.10288842767477036,16099200,0.0,0.0
1986-12-10 00:00:00-05:00,0.10288840270115907,0.10395453382702166,0.10182227157529647,0.10368799418210983,27590400,0.0,0.0
1986-12-11 00:00:00-05:00,0.10368800467976678,0.10502067558546446,0.10342147415913225,0.10448760539293289,11635200,0.0,0.0
1986-12-12 00:00:00-05:00,0.10448756967865944,0.10448756967865944,0.10075611621141434,0.10075611621141434,25286400,0.0,0.0
1986-12-15 00:00:00-05:00,0.10075617028219909,0.10128923142733298,0.09649102223009874,0.09809022396802902,50774400,0.0,0.0
1986-12-16 00:00:00-05:00,0.098623242577991,0.10075612682713654,0.098623242577991,0.09915631264448166,77299200,0.0,0.0
1986-12-17 00:00:00-05:00,0.09915634450248136,0.10075615919914163,0.09915634450248136,0.10022247582674026,23356800,0.0,0.0
1986-12-18 00:00:00-05:00,0.10022243226328481,0.10128917625850482,0.09968936225723204,0.1010226458311081,12672000,0.0,0.0
1986-12-19 00:00:00-05:00,0.10128915121387956,0.10448754300558806,0.10128915121387956,0.1034214124083519,56592000,0.0,0.0
1986-12-22 00:00:00-05:00,0.10342147415913225,0.10555373662673352,0.10342147415913225,0.10448760539293289,18316800,0.0,0.0
1986-12-23 00:00:00-05:00,0.10448758539141068,0.10555371642112732,0.10448758539141068,0.10555371642112732,23788800,0.0,0.0
1986-12-24 00:00:00-05:00,0.10555375462040635,0.10555375462040635,0.10502069348826673,0.10528722405433655,7027200,0.0,0.0
1986-12-26 00:00:00-05:00,0.10528718018617846,0.1060867715512362,0.10502064973115921,0.10502064973115921,3715200,0.0,0.0
1986-12-29 00:00:00-05:00,0.10502063968898552,0.10608676140711894,0.10075611621141434,0.10075611621141434,41702400,0.0,0.0
1986-12-30 00:00:00-05:00,0.1007561186956711,0.10235531046356049,0.09968936551433823,0.10182224959135056,25401600,0.0,0.0
1986-12-31 00:00:00-05:00,0.10182229629013084,0.10448762017609774,0.10182229629013084,0.10288842767477036,23356800,0.0,0.0
1987-01-02 00:00:00-05:00,0.10288838048703003,0.1039545113827095,0.10128917956788103,0.10182224959135056,12643200,0.0,0.0
1987-01-05 00:00:00-05:00,0.10182227388212196,0.10875212178159659,0.10128920373148295,0.10768599063158035,48499200,0.0,0.0
1987-01-06 00:00:00-05:00,0.1076859984361888,0.10981826089075829,0.10715292824691519,0.10928519070148468,40032000,0.0,0.0
1987-01-07 00:00:00-05:00,0.1092851743064891,0.11514951288700104,0.1092851743064891,0.11514951288700104,60998400,0.0,0.0
1987-01-08 00:00:00-05:00,0.11568254992323491,0.11994769559637967,0.11568254992323491,0.11888094246387482,61488000,0.0,0.0
1987-01-09 00:00:00-05:00,0.11888096124343271,0.12421223860563628,0.11834790031141498,0.12367916852235794,63705600,0.0,0.0
1987-01-12 00:00:00-05:00,0.12367917882833203,0.13274191092362347,0.12261304772419708,0.13167577981948853,128793600,0.0,0.0
1987-01-13 00:00:00-05:00,0.1306096398816953,0.1306096398816953,0.12581143252746582,0.12794369459152222,76320000,0.0,0.0
1987-01-14 00:00:00-05:00,0.12794369459152222,0.12847675553190593,0.12527836243582133,0.12794369459152222,69465600,0.0,0.0
1987-01-15 00:00:00-05:00,0.12794373253794938,0.13807258890514454,0.12794373253794938,0.13487419486045837,117014400,0.0,0.0
